CTR;Steer
0.3087;-0.0548699
0.3208;-0.0674453
0.3263;-0.0552335
0.3356;-0.0643963
0.3397;-0.0547811
0.3486;-0.0658904
0.3506;-0.0525657
0.353;-0.0539022
0.3534;-0.0501389
0.3527;-0.0480103
0.3502;-0.0442104
0.3482;-0.0450845
0.343;-0.038076
0.3397;-0.0415508
0.3361;-0.0405789
0.3275;-0.0294526
0.3227;-0.036494
0.3175;-0.0350727
0.312;-0.0338037
0.3;-0.0191537
0.2935;-0.0293255
0.2867;-0.0278488
0.2649;0.0052887
0.2571;-0.0216698
0.2493;-0.0206245
0.2332;-0.0017261
0.2164;0.0020857
0.1909;0.0232153
0.1825;-0.009816
0.1663;0.00813085
0.1504;0.00984065
0.1427;-0.0054757
0.1351;-0.00460325
0.1202;0.0121717
0.113;-0.00220485
0.0992;0.0130156
0.0861;0.0135375
0.0739;0.0135306
0.0683;0.0011364
0.058;0.0120524
0.0532;0.0017458
0.0487;0.00179645
0.0405;0.0104062
0.0368;0.0019428
0.0335;0.00162105
0.0275;0.0079073
0.0249;0.00148485
0.0226;0.00121855
0.0191;0.004134
0.0263;-0.0183591
0.0581;-0.0723582
0.1873;-0.286632
0.0905;0.179843
0.1473;-0.135951
0.1921;-0.118767
0.3209;-0.306247
0.3619;-0.136978
0.4004;-0.137953
0.4739;-0.219215
0.5087;-0.14729
0.5416;-0.148695
0.603;-0.215207
0.6315;-0.153998
0.7245;-0.29731
0.759;-0.185864
0.7725;-0.146276
0.8072;-0.194284
0.8078;-0.126578
0.8022;-0.113739
0.7887;-0.0963087
0.7793;-0.103488
0.7683;-0.0990225
0.7413;-0.0633431
0.7306;-0.0947034
0.7365;-0.129157
0.7581;-0.164176
0.8242;-0.263503
0.8605;-0.209778
0.9249;-0.276101
0.9534;-0.209052
0.9789;-0.207367
1.0227;-0.251048
1.0473;-0.216862
1.0294;-0.129691
0.9852;-0.070954
0.932;-0.04544
0.8054;0.119947
0.7701;-0.0577427
0.735;-0.0532452
0.6613;0.0346791
0.5833;0.0546875
0.5032;0.0706509
0.463;-0.00335065
0.2652;0.341387
0.1871;0.113608
0.1507;0.0355929
0.1166;0.0360496
0.1312;-0.063606
0.1741;-0.126728
0.3374;-0.392192
0.446;-0.299305
0.6677;-0.559094
0.7748;-0.346346
0.8781;-0.35468
0.9784;-0.364214
1.1697;-0.575494
1.2603;-0.388314
1.4265;-0.565158
1.503;-0.397984
1.8421;-0.97497
1.8787;-0.376399
1.9284;-0.411019
1.944;-0.346131
1.9542;-0.337838
1.9595;-0.329812
1.9552;-0.310945
1.9458;-0.300308
1.7067;0.194104
1.6031;-0.0621579
1.5483;-0.152312
1.4322;-0.0130131
1.3725;-0.117544
1.311;-0.105375
1.247;-0.0913984
0.7394;0.871572
0.6594;0.0280422
0.5028;0.204481
0.4249;0.0585534
0.2723;0.230707
0.1966;0.0881639
-0.1311;0.641384
-0.1441;0.0140065
-0.0927;-0.122457
-0.0219;-0.171866
0.1648;-0.431754
0.3558;-0.469181
0.4483;-0.286281
0.6241;-0.479563
0.7082;-0.309132
0.865;-0.478484
0.9387;-0.323809
1.0737;-0.467195
1.1948;-0.458158
1.2992;-0.441067
1.3852;-0.41786
1.4212;-0.323971
1.4527;-0.320422
1.5042;-0.368899
1.5241;-0.309446
1.551;-0.328257
1.5584;-0.291146
1.5617;-0.284222
1.5571;-0.26851
1.5492;-0.2615
1.5224;-0.220441
1.5038;-0.234803
1.4567;-0.171466
1.4283;-0.20532
1.3266;-0.0441288
1.2447;-0.0720661
1.0099;0.268449
0.8515;0.138983
0.7986;-0.0644811
0.694;0.0542619
0.533;0.190945
0.4785;-0.0141189
0.4253;-0.00895155
0.318;0.115184
0.21;0.132679
0.1578;0.0288306
0.114;0.0185436
0.0948;-0.0278238
0.0412;0.0489956
0.0572;-0.092633
0.0882;-0.127327
0.1183;-0.130101
0.1577;-0.15469
0.1795;-0.12285
0.1887;-0.0991242
0.2043;-0.114366
0.2107;-0.0970317
0.2162;-0.0961648
0.2246;-0.103337
0.2274;-0.0926708
0.2302;-0.0932059
0.2293;-0.0857856
0.2246;-0.0775929
0.2209;-0.0791483
0.211;-0.0653688
0.2048;-0.0719412
0.1901;-0.0528313
0.1815;-0.063832
0.1625;-0.0402633
0.1519;-0.0555492
0.129;-0.0275787
0.1168;-0.0472071
0.1695;-0.184997
0.1658;-0.0717248
0.2435;-0.246302
0.292;-0.195323
0.3387;-0.198897
0.4269;-0.29534
0.5077;-0.292914
0.6096;-0.350704
0.6379;-0.208068
0.6842;-0.251355
0.7198;-0.235655
0.7337;-0.194707
0.7448;-0.191144
0.7599;-0.201789
0.7638;-0.180356
0.7641;-0.173583
0.7608;-0.166268
0.7471;-0.143787
0.737;-0.149841
0.7105;-0.113421
0.6942;-0.131723
0.6761;-0.125746
0.6342;-0.072178
0.5291;0.0697224
0.4672;-0.0076262
0.4355;-0.0634889
0.3699;0.0139661
0.3357;-0.0438717
0.3012;-0.0382473
0.1553;0.20636
0.1171;-0.00336855
0.0108;0.148771
-0.0231;0.0090676
-0.0875;0.0797714
-0.1188;0.0183258
-0.1792;0.0856754
-0.2374;0.0901241
-0.2634;0.0297558
-0.2773;0.0077794
-0.2715;-0.0323548
-0.2467;-0.0739515
-0.2133;-0.0960548
-0.1714;-0.119254
-0.0811;-0.229559
0.007;-0.238377
0.0492;-0.152932
0.1282;-0.238446
0.1656;-0.160939
0.201;-0.162349
0.2679;-0.235518
0.3573;-0.294107
0.4075;-0.22344
0.4288;-0.16905
0.4479;-0.167739
0.4652;-0.166966
0.4941;-0.194748
0.5155;-0.183216
0.5231;-0.157018
0.5287;-0.154122
0.5324;-0.151143
0.5343;-0.148095
0.5324;-0.140477
0.5287;-0.136586
0.5159;-0.116724
0.5069;-0.123227
0.484;-0.0922344
0.4702;-0.108599
0.4549;-0.103532
0.4382;-0.098446
0.4004;-0.0507762
0.3571;-0.0334598
0.3338;-0.0701317
0.205;0.160086
0.1768;-0.0369726
0.1231;0.0220209
0.0963;-0.0278073
0.0426;0.0340264
0.0154;-0.0149013
-0.0384;0.0463879
-0.0654;-0.0031294
-0.092;0.0001066
-0.1453;0.0615743
-0.2572;0.195688
-0.261;-0.0198116
-0.2476;-0.0560978
-0.1576;-0.222719
-0.1177;-0.128445
-0.0426;-0.210089
-0.0067;-0.137071
0.1205;-0.338811
0.2007;-0.256941
0.2233;-0.145243
0.2434;-0.143379
0.3311;-0.2919
0.3568;-0.171933
0.3579;-0.123077
0.3571;-0.119336
0.3505;-0.106921
0.3448;-0.108039
0.3377;-0.104342
0.3189;-0.0782819
0.3073;-0.0910955
0.2945;-0.0869228
0.2649;-0.0490152
0.2303;-0.0339404
0.2115;-0.0628261
0.1918;-0.058167
0.127;0.0416895
0.0793;0.0146048
0.0304;0.0243246
0.0057;-0.0203732
-0.0191;-0.0164437
-0.0697;0.0427812
-0.0955;-0.0029011
-0.1467;0.0556523
-0.198;0.0636463
-0.2233;0.0155529
-0.2481;0.018397
-0.2729;0.0222534
-0.3187;0.0712828
-0.3403;0.0262929
-0.3434;-0.0100704
-0.3379;-0.0279264
-0.2452;-0.216109
-0.2065;-0.113811
-0.1887;-0.0745862
-0.1551;-0.111149
-0.1392;-0.0780641
-0.1241;-0.078667
-0.0956;-0.109694
-0.0823;-0.0812481
-0.0474;-0.129659
-0.0281;-0.10134
-0.0199;-0.0803604
-0.0063;-0.0931972
0.004;-0.0881442
0.0108;-0.0821696
0.0128;-0.072876
0.0139;-0.071248
0.0143;-0.0699151
0.0127;-0.0656815
0.0107;-0.0645868
0.0135;-0.0746136
0.025;-0.0937511
0.0443;-0.112268
0.073;-0.13541
0.1278;-0.195894
0.1535;-0.141625
0.1773;-0.141484
0.1998;-0.142359
0.2406;-0.185199
0.2588;-0.142859
0.3135;-0.22422
0.3304;-0.151321
0.3358;-0.129298
0.3414;-0.130709
0.3418;-0.12054
0.3376;-0.110879
0.3332;-0.109985
0.3273;-0.106264
0.311;-0.0831746
0.3008;-0.093995
0.2765;-0.0622883
0.2625;-0.0809195
0.2406;-0.0619548
0.2364;-0.096843
0.2379;-0.108587
0.2373;-0.104416
0.2323;-0.0949818
0.228;-0.0958508
0.2159;-0.0785437
0.2081;-0.0860778
0.1786;-0.0383421
0.1538;-0.044099
0.1401;-0.064314
0.1106;-0.0283443
0.078;-0.0172933
0.0607;-0.0453287
0.043;-0.0418952
0.0056;0.003112
-0.0139;-0.029756
-0.0537;0.0168408
-0.0739;-0.0192922
-0.0969;-0.0101938
-0.0889;-0.0733493
-0.0835;-0.0689176
-0.0732;-0.080226
-0.0689;-0.0688365
-0.0653;-0.0679439
-0.0599;-0.0723239
-0.0581;-0.0653649
-0.0565;-0.0651766
-0.0566;-0.0617333
-0.0586;-0.057604
-0.0605;-0.0574888
-0.063;-0.0558823
-0.0661;-0.0541842
-0.0786;-0.0334699
-0.0839;-0.047033
-0.0895;-0.0455482
-0.1094;-0.0139085
-0.125;-0.020106
-0.1333;-0.0333944
-0.1507;-0.012509
-0.1598;-0.0276641
-0.1786;-0.00535485
-0.1883;-0.0220057
-0.1982;-0.0200216
-0.2185;0.00393265
-0.2288;-0.0144079
-0.2392;-0.0125283
-0.2603;0.0121668
-0.271;-0.0068927
-0.3124;0.0608735
-0.3222;-0.0006954
-0.33;-0.0033604
-0.3273;-0.0246017
-0.2347;-0.218174
-0.2068;-0.092856
-0.1944;-0.0636188
-0.1607;-0.111193
-0.1408;-0.086508
-0.1167;-0.0984647
-0.1045;-0.0764424
-0.0997;-0.0623126
-0.0921;-0.0690065
-0.0871;-0.064513
-0.0856;-0.0576952
-0.0848;-0.0563728
-0.0593;-0.109568
-0.015;-0.153806
0.0046;-0.107348
0.0399;-0.144063
0.0558;-0.107676
0.0704;-0.107301
0.0838;-0.106953
0.1075;-0.131162
0.1411;-0.156072
0.1504;-0.108942
0.1529;-0.0957938
0.154;-0.0932358
0.1528;-0.0885322
0.1504;-0.0858474
0.1423;-0.0733036
0.1366;-0.0773169
0.1222;-0.057818
0.1136;-0.0681848
0.104;-0.0647968
0.0699;-0.0107167
0.0428;-0.0206731
0.0284;-0.0439273
0.0135;-0.0406991
-0.0183;-0.00211995
-0.0524;0.00762125
-0.0701;-0.0224887
-0.0879;-0.0195747
-0.1245;0.0235775
-0.1434;-0.0089158
-0.1622;-0.0062147
-0.2003;0.0382005
-0.2196;0.00360525
-0.2387;0.0061896
-0.2577;0.00896845
-0.2948;0.0508809
-0.3123;0.014462
-0.313;-0.0188765
-0.3124;-0.0214103
-0.3117;-0.0215594
-0.3098;-0.0240895
-0.3091;-0.02164
-0.3077;-0.0230961
-0.3071;-0.0214326
-0.3058;-0.0228747
-0.3051;-0.0216271
-0.3039;-0.0226552
-0.3004;-0.02763
-0.3;-0.02134
-0.2995;-0.0214652
-0.2993;-0.0207456
-0.2991;-0.020626
-0.2971;-0.0243775
-0.3189;0.026652
-0.2821;-0.095927
-0.2587;-0.0725076
-0.2061;-0.138695
-0.1896;-0.0688748
-0.1741;-0.0691127
-0.1591;-0.0702832
-0.1308;-0.101063
-0.1047;-0.100525
-0.0928;-0.073864
-0.0817;-0.0738882
-0.0615;-0.0950874
-0.0295;-0.123473
-0.0234;-0.072576
-0.0146;-0.0792887
-0.0115;-0.0683479
-0.0092;-0.0670883
-0.0071;-0.0669998
-0.0071;-0.0627962
-0.0095;-0.0576315
-0.0118;-0.0574806
-0.0147;-0.0558382
-0.0184;-0.053674
-0.0277;-0.0410652
-0.0333;-0.0476085
-0.0395;-0.0454588
-0.0789;0.0268907
-0.0884;-0.0314401
-0.0979;-0.0299662
-0.1181;-0.00547715
-0.1288;-0.0228077
-0.1506;0.00273755
-0.1618;-0.0167015
-0.1844;0.00958065
-0.1959;-0.0107964
-0.2074;-0.0089677
-0.2539;0.0681343
-0.2657;0.0006371
-0.2875;0.0240509
-0.298;0.00317485
-0.3181;0.0255489
-0.3277;0.00615275
-0.337;0.00711625
-0.3545;0.0263185
-0.3629;0.00955995
-0.3712;0.0107906
-0.3612;-0.0271288
-0.3511;-0.0286683
-0.3292;-0.0553887
-0.307;-0.0591652
-0.296;-0.0382672
-0.2853;-0.0391295
-0.2746;-0.0405972
-0.2535;-0.0644355
-0.2432;-0.0442589
-0.2235;-0.0659021
-0.214;-0.0468201
-0.2049;-0.0472827
-0.196;-0.0481197
-0.1792;-0.0663501
-0.1712;-0.0498645
-0.1637;-0.0499076
-0.1496;-0.0651478
-0.137;-0.0639693
-0.1313;-0.0509587
-0.1214;-0.060783
-0.1133;-0.0583413
-0.11;-0.0491813
-0.1071;-0.0487628
-0.1047;-0.0480704
-0.1008;-0.051605
-0.1032;-0.0385934
-0.078;-0.0975344
-0.0629;-0.079568
-0.0367;-0.10568
-0.0246;-0.0792823
-0.0134;-0.0791556
0.0067;-0.099974
0.0157;-0.0791318
0.0309;-0.0938273
0.0372;-0.0769909
0.0507;-0.0934412
0.0534;-0.0722729
0.056;-0.0724909
0.0561;-0.067534
0.0552;-0.0654266
0.0513;-0.0588672
0.0481;-0.0598113
0.0396;-0.0479561
0.0343;-0.0535782
0.0283;-0.0512924
0.0144;-0.0334146
0.0065;-0.0442328
-0.0019;-0.0419719
-0.0109;-0.0394164
-0.0304;-0.0154762
-0.052;-0.00801025
-0.0749;-0.0019378
-0.0868;-0.0221094
-0.0988;-0.02006
-0.1236;0.0093218
-0.1364;-0.01269
-0.1492;-0.0106954
-0.1752;0.0196922
-0.2017;0.0247681
-0.2279;0.028212
-0.2407;0.00345235
-0.2532;0.00485395
-0.2779;0.0330979
-0.311;0.0550184
-0.3134;-0.0058649
-0.312;-0.0135189
-0.3026;-0.0307776
-0.3001;-0.0172025
-0.2977;-0.0172137
-0.2923;-0.0238775
-0.2895;-0.0189528
-0.2866;-0.0194445
-0.2744;-0.0397373
-0.2332;-0.103801
-0.2265;-0.0356924
-0.2218;-0.0322865
-0.2158;-0.0356786
-0.2141;-0.0272266
-0.2131;-0.02587
-0.2133;-0.0233334
-0.2135;-0.0231966
-0.2146;-0.0211243
-0.2156;-0.0210665
-0.2181;-0.0175825
-0.1533;-0.161826
-0.1285;-0.0854816
-0.0823;-0.13517
-0.0606;-0.0893951
-0.0398;-0.0906952
-0.0199;-0.0918703
0.0176;-0.132704
0.0352;-0.0955617
0.0515;-0.0954324
0.0815;-0.127373
0.0951;-0.0966607
0.1075;-0.0961745
0.1293;-0.118309
0.1386;-0.0947734
0.1538;-0.10893
0.1646;-0.101833
0.1683;-0.0882718
0.1723;-0.0895579
0.1727;-0.0825043
0.172;-0.0802853
0.1676;-0.0723091
0.0744;0.119234
0.0355;0.016451
0.0162;-0.0198621
-0.023;0.0258294
-0.0634;0.0343211
-0.1243;0.0845182
-0.1444;0.0060054
-0.1827;0.0482418
-0.2014;0.0119475
-0.2375;0.0522812
-0.2551;0.0180488
-0.2721;0.0195348
-0.305;0.0564223
-0.321;0.0251828
-0.3362;0.0260309
-0.3511;0.0278415
-0.3654;0.0289692
-0.3926;0.0590455
-0.4054;0.0323682
-0.4174;0.0327769
-0.4289;0.0337163
-0.45;0.0563063
-0.4686;0.0543306
-0.4842;0.0509127
-0.4907;0.0339331
-0.4766;-0.00914365
-0.4464;-0.0456504
-0.4296;-0.0211556
-0.3955;-0.0606729
-0.3781;-0.0296938
-0.3606;-0.0323385
-0.3253;-0.0730709
-0.2894;-0.0795112
-0.2717;-0.0456303
-0.2542;-0.0477282
-0.2025;-0.123782
-0.1855;-0.0568392
-0.1539;-0.0907023
-0.1388;-0.0598979
-0.1244;-0.0605957
-0.0967;-0.0913023
-0.0836;-0.0640255
-0.0711;-0.064665
-0.0477;-0.0899511
-0.0369;-0.0663527
-0.0173;-0.086884
-0.0085;-0.0665998
0.0067;-0.0816831
0.0245;-0.0895654
0.029;-0.0636549
0.0326;-0.0624112
0.0378;-0.0664101
0.0394;-0.0594698
0.0221;-0.0190858
0.0166;-0.0418691
0.0046;-0.0270714
-0.0022;-0.0364503
-0.0168;-0.0186519
-0.0248;-0.0306395
-0.033;-0.028993
-0.0416;-0.0268822
-0.0506;-0.0247069
-0.0695;-0.0020372
-0.0794;-0.0185125
-0.0894;-0.0167678
-0.1098;0.0071471
-0.1248;-0.0013405
-0.1291;-0.0220309
-0.1311;-0.0262654
-0.1206;-0.0527801
-0.1163;-0.0409669
-0.1088;-0.0484375
-0.1054;-0.0406948
-0.0974;-0.0510461
-0.0953;-0.0395135
-0.0922;-0.0419324
-0.09;-0.0404174
-0.0899;-0.0361874
-0.0905;-0.0346522
-0.0913;-0.0340865
-0.0924;-0.0332753
-0.0937;-0.0326335
-0.0953;-0.0317458
-0.0993;-0.0262962
-0.1017;-0.0290853
-0.1043;-0.0282432
-0.1071;-0.0273696
-0.1168;-0.0120562
-0.1243;-0.0152691
-0.1283;-0.0216049
-0.1323;-0.0209388
-0.1365;-0.0198405
-0.1499;0.0006444
-0.1594;-0.0056509
-0.1642;-0.0142488
-0.1689;-0.0136593
-0.1786;-0.00211505
-0.1834;-0.0111033
-0.1882;-0.0102892
-0.193;-0.00947275
-0.2026;0.00166855
-0.212;0.00278455
-0.2165;-0.0062322
-0.2333;0.0210045
-0.2372;-0.00409195
-0.2439;0.002635
-0.247;-0.0039765
-0.2525;0.00177475
-0.2549;-0.0039378
-0.2605;0.00343245
-0.2576;-0.0138737
-0.2435;-0.038267
-0.233;-0.0325255
-0.206;-0.0694725
-0.1918;-0.0459066
-0.1644;-0.0763344
-0.1378;-0.0786555
-0.1251;-0.0526979
-0.1128;-0.0536865
-0.0779;-0.104083
-0.0669;-0.0578991
-0.0567;-0.0578008
-0.0469;-0.0584473
-0.0286;-0.078178
-0.0048;-0.0927456
0.0262;-0.111809
0.0315;-0.0612195
0.0285;-0.0441837
0.0222;-0.0366498
0.0181;-0.0404439
0.0134;-0.0385456
0.0024;-0.0242968
-0.0039;-0.0327498
-0.0177;-0.015671
-0.0253;-0.0269183
-0.0332;-0.0251167
-0.0414;-0.023266
-0.0589;-0.0020116
-0.0682;-0.0169825
-0.0775;-0.0155487
-0.0969;0.0076097
-0.1069;-0.00963685
-0.127;0.0136417
-0.137;-0.00498985
-0.2004;0.11142
-0.1994;-0.0174299
-0.1955;-0.0237172
-0.1567;-0.0992588
-0.1483;-0.0396447
-0.1405;-0.0395444
-0.1034;-0.103658
-0.0964;-0.0444595
-0.0901;-0.0439595
-0.0782;-0.0569054
-0.0727;-0.044894
-0.0628;-0.0551476
-0.0503;-0.0621975
-0.0439;-0.0509355
-0.0413;-0.0437049
-0.0352;-0.0516023
-0.0346;-0.040675
-0.0349;-0.0388125
-0.0366;-0.0357392
-0.038;-0.0361102
-0.0397;-0.0352354
-0.0442;-0.0289383
-0.0469;-0.0321098
-0.0531;-0.0241533
-0.0605;-0.020613
-0.0646;-0.0265657
-0.0779;-0.0061318
-0.0878;-0.0114029
-0.0981;-0.00900885
-0.1086;-0.00697955
-0.1139;-0.0165276
-0.1193;-0.0154579
-0.1247;-0.0145856
-0.1357;-0.00166775
-0.1413;-0.0115571
-0.1523;0.00096905
-0.1575;-0.0097722
-0.1617;-0.0110613
-0.1568;-0.0299179
-0.1426;-0.0505766
-0.1239;-0.0623197
-0.1056;-0.0642119
-0.0886;-0.0641176
-0.0732;-0.063191
-0.0661;-0.0476229
-0.0532;-0.0611313
-0.0473;-0.0479927
-0.037;-0.0583192
-0.0324;-0.047593
-0.0189;-0.0674085
-0.0149;-0.0490011
-0.013;-0.0450796
-0.0131;-0.041058
-0.0138;-0.0397461
-0.0165;-0.0353329
-0.0184;-0.0366387
-0.0234;-0.029677
-0.0299;-0.025687
-0.0336;-0.0307152
-0.0419;-0.0202493
-0.0513;-0.0166136
-0.0671;-0.0014101
-0.0784;-0.0086759
-0.0843;-0.0185487
-0.0901;-0.0178337
-0.1023;-0.00315255
-0.1085;-0.0141683
-0.1271;0.0134853
-0.1333;-0.0103181
-0.1394;-0.0095334
-0.1455;-0.00854565
-0.1515;-0.0077699
-0.181;0.0437456
-0.1867;-0.00290605
-0.192;-0.00281505
-0.1971;-0.0023515
-0.2069;0.00862195
-0.2116;-0.00076725
-0.2161;-0.0003842
-0.2202;-0.0004591
-0.2221;-0.00446305
-0.222;-0.00836705
-0.2084;-0.0373028
-0.1943;-0.0403207
-0.1772;-0.0487971
-0.1355;-0.104184
-0.1148;-0.0652319
-0.0751;-0.109149
-0.0559;-0.0710014
-0.0375;-0.0721427
-0.0021;-0.111452
0.0621;-0.178713
0.0764;-0.0810959
0.0892;-0.0800605
0.1126;-0.104827
0.1232;-0.0808784
0.1413;-0.098664
0.1558;-0.0937169
0.1617;-0.0774828
0.1666;-0.0763011
0.1738;-0.082068
0.1775;-0.0757117
0.178;-0.0694757
0.1777;-0.0679196
0.1716;-0.0554904
0.1634;-0.0501421
-0.0181;0.323692
-0.0346;-0.00381575
-0.0607;0.0193296
-0.0716;-0.0093996
-0.0891;0.00646995
-0.0959;-0.0138621
-0.0957;-0.0278442
-0.0948;-0.0293318
-0.0938;-0.0296349
-0.0927;-0.0299536
-0.0921;-0.0289975
-0.0912;-0.0296869
-0.09;-0.0304219
-0.0897;-0.0286221
-0.0895;-0.0284073
-0.0893;-0.0283927
-0.0893;-0.027948
-0.0895;-0.0274733
-0.0902;-0.0263232
-0.0906;-0.0268179
-0.0912;-0.0262823
-0.0926;-0.024426
-0.0934;-0.0254593
-0.0944;-0.0248621
-0.0965;-0.0222988
-0.0991;-0.0208593
-0.102;-0.0197733
-0.1036;-0.0220815
-0.1052;-0.0217889
-0.1087;-0.0174095
-0.1125;-0.0161833
-0.1145;-0.019426
-0.1228;-0.00551965
-0.125;-0.0173271
-0.1291;-0.0128476
-0.1301;-0.0188325
-0.1347;-0.0108752
-0.0815;-0.134414
-0.0596;-0.0750696
-0.0384;-0.0768304
-0.0172;-0.0800018
0.0237;-0.125549
0.0623;-0.12677
0.0804;-0.088525
0.1135;-0.123547
0.1287;-0.0900911
0.1429;-0.0902926
0.1562;-0.0905657
0.1802;-0.115656
0.1908;-0.0905412
0.2271;-0.1475
0.2339;-0.0896367
0.2353;-0.0791643
0.2302;-0.0655144
0.2155;-0.0442172
0.2086;-0.0588865
0.1837;-0.0192433
0.1739;-0.0480603
0.1635;-0.045382
0.1525;-0.0426083
0.1285;-0.0130725
0.1155;-0.0331803
0.0885;-0.00117455
0.0744;-0.0248967
0.0453;0.0094456
0.0304;-0.0167346
0.0153;-0.0140772
-0.0155;0.0219505
-0.0472;0.0285291
-0.1248;0.132032
-0.1397;0.00893635
-0.1535;0.0088831
-0.1803;0.0389933
-0.1934;0.013655
-0.2059;0.0144329
-0.23;0.0413629
-0.2415;0.0180087
-0.2525;0.0187849
-0.2731;0.0412115
-0.2828;0.0210079
-0.2919;0.0213188
-0.3005;0.0217591
-0.3162;0.0384722
-0.3335;0.0444339
-0.3394;0.0226886
-0.3527;0.03966
-0.2927;-0.115794
-0.2632;-0.0590871
-0.2033;-0.12877
-0.1738;-0.0723085
-0.1169;-0.135585
-0.0618;-0.140219
-0.0354;-0.0867615
0.0144;-0.141039
0.0834;-0.18983
0.1045;-0.0972476
0.124;-0.0970346
0.1425;-0.0978809
0.1923;-0.168047
0.2069;-0.0999405
0.2313;-0.123316
0.2415;-0.0965669
0.2505;-0.0956421
0.2747;-0.129809
0.2778;-0.0882134
0.2799;-0.0866683
0.279;-0.0806728
0.277;-0.0783113
0.2698;-0.0669662
0.2645;-0.0701035
0.2511;-0.052019
0.243;-0.0615255
0.2258;-0.0408584
0.2209;-0.0648339
0.2195;-0.0717336
0.2265;-0.0896969
0.2314;-0.0863476
0.2353;-0.0850502
0.2312;-0.0685508
0.2263;-0.066329
0.2137;-0.0491458
0.1977;-0.0400447
0.1886;-0.052574
0.1788;-0.0497934
0.1326;0.0298703
0.1055;-0.00431745
0.0916;-0.0286782
0.0629;0.0051953
0.0481;-0.0204087
0.018;0.0146973
-0.0773;0.159431
-0.0936;0.0039227
-0.1225;0.033519
-0.1359;0.0045969
-0.1436;-0.0055763
-0.1452;-0.0174637
-0.1098;-0.0967188
-0.0575;-0.138335
0.0184;-0.196929
0.0422;-0.0963203
0.0646;-0.0969126
0.0863;-0.0988108
0.1273;-0.143624
0.1828;-0.181041
0.2143;-0.137873
0.2279;-0.104227
0.251;-0.126817
0.2607;-0.101603
0.2762;-0.115666
0.2868;-0.107599
0.2924;-0.0985855
0.2839;-0.0692524
0.2716;-0.0599432
0.2639;-0.0681202
0.2551;-0.0647277
0.2454;-0.0615954
0.223;-0.0329469
0.2105;-0.0509772
0.1832;-0.0173738
0.1368;0.0277178
0.1201;-0.0292372
0.0864;0.00977455
0.069;-0.0202499
0.0515;-0.0174507
0.0154;0.0251566
-0.003;-0.0074819
-0.0397;0.034643
-0.0582;0.00104705
-0.0764;0.00321525
-0.1129;0.0453467
-0.1311;0.0115423
-0.1489;0.0134867
-0.184;0.0534437
-0.2012;0.0203243
-0.2342;0.0569914
-0.2501;0.0253015
-0.2799;0.0577114
-0.2941;0.0287885
-0.3203;0.0568786
-0.3325;0.0308749
-0.3544;0.0537371
-0.3747;0.0537694
-0.3956;0.0583022
-0.3625;-0.0544815
-0.3122;-0.0962704
-0.283;-0.0583089
-0.2254;-0.123636
-0.1969;-0.0696128
-0.1417;-0.131222
-0.0359;-0.248274
0.0797;-0.285254
0.0988;-0.0951682
0.1294;-0.122823
0.1423;-0.0894291
0.1639;-0.110151
0.1728;-0.0861724
0.1804;-0.0848026
0.1921;-0.0948537
0.1991;-0.0866032
0.2008;-0.0763586
0.2013;-0.0741343
0.2265;-0.127428
0.2536;-0.135419
0.3302;-0.246074
0.4062;-0.256478
0.4411;-0.179733
0.4734;-0.179615
0.532;-0.241271
0.5582;-0.18068
0.603;-0.224901
0.6831;-0.307858
0.6882;-0.158967
0.6884;-0.149541
0.6589;-0.0860457
0.6307;-0.084731
0.595;-0.0646735
0.5746;-0.0925008
0.5295;-0.0366006
0.5046;-0.0735179
0.4786;-0.0676572
0.4512;-0.0609728
0.3926;0.0100209
0.3615;-0.0404948
0.2975;0.0347564
0.2303;0.0511213
0.1998;-0.0178036
0.1815;-0.0395494
0.2021;-0.12054
0.2215;-0.121161
0.2397;-0.121611
0.2728;-0.156512
0.3133;-0.177544
0.3241;-0.119926
0.3332;-0.118058
0.3474;-0.130561
0.3525;-0.113303
0.3562;-0.111236
0.3596;-0.111326
0.3594;-0.104275
0.3548;-0.0949627
0.285;0.0457648
0.2705;-0.0627954
0.2713;-0.0936511
0.3242;-0.205948
0.3438;-0.14246
0.377;-0.174829
0.4038;-0.16625
0.4146;-0.136078
0.4236;-0.13404
0.4311;-0.13238
0.4413;-0.139531
0.4441;-0.125373
0.4447;-0.121285
0.3694;0.0416251
0.3353;-0.0358275
0.3172;-0.0652711
0.2576;0.0265401
0.2132;0.00269345
0.1671;0.0129249
0.1436;-0.0288219
0.0959;0.0266852
0.0714;-0.0160755
0.047;-0.012639
-0.0028;0.0456324
-0.0281;0.0004414
-0.0532;0.003833
-0.1035;0.0618298
-0.1281;0.0141838
0.0411;-0.398817
0.1566;-0.30882
0.2644;-0.309722
0.3144;-0.201779
0.3618;-0.20387
0.4511;-0.301291
0.4929;-0.212807
0.568;-0.290956
0.6019;-0.213942
0.6329;-0.213109
0.6876;-0.269058
0.7114;-0.211183
0.75;-0.246948
0.7652;-0.202811
0.787;-0.219674
0.7981;-0.200338
0.7995;-0.181548
0.7944;-0.16818
0.7879;-0.164799
0.7791;-0.159269
0.7542;-0.123711
0.7402;-0.143781
0.7317;-0.153872
0.7383;-0.185431
0.7542;-0.206793
0.7606;-0.189133
0.7569;-0.168757
0.7432;-0.147073
0.72;-0.124953
0.7051;-0.139671
0.6692;-0.0926206
0.6483;-0.11981
0.6013;-0.0608604
